Elapsed Time [s],PM1 [mg/m3],PM2.5 [mg/m3],PM4 [mg/m3],PM10 [mg/m3],TOTAL [mg/m3],Alarms,Errors
2300,0.022,0.023,0.023,0.023,0.023,,
2301,0.022,0.023,0.023,0.023,0.023,,
2302,0.022,0.023,0.023,0.023,0.023,,
2303,0.022,0.023,0.023,0.023,0.023,,
2304,0.022,0.023,0.023,0.023,0.023,,
2305,0.021,0.022,0.023,0.023,0.023,,
2306,0.021,0.022,0.022,0.022,0.022,,
2307,0.021,0.022,0.022,0.022,0.022,,
2308,0.021,0.021,0.023,0.025,0.025,,
2309,0.021,0.022,0.022,0.023,0.023,,
2310,0.022,0.023,0.023,0.023,0.023,,
2311,0.022,0.023,0.023,0.023,0.023,,
2312,0.022,0.023,0.023,0.023,0.023,,
2313,0.021,0.022,0.022,0.022,0.022,,
2314,0.021,0.022,0.022,0.022,0.022,,
2315,0.021,0.022,0.022,0.022,0.022,,
2316,0.021,0.022,0.022,0.022,0.022,,
2317,0.022,0.023,0.023,0.023,0.023,,
2318,0.022,0.023,0.023,0.023,0.023,,
2319,0.021,0.023,0.023,0.023,0.023,,
2320,0.021,0.023,0.023,0.023,0.023,,
2321,0.022,0.023,0.023,0.024,0.024,,
2322,0.022,0.023,0.023,0.026,0.026,,
2323,0.021,0.022,0.022,0.023,0.023,,
2324,0.021,0.022,0.022,0.022,0.022,,
2325,0.021,0.022,0.022,0.022,0.022,,
2326,0.022,0.023,0.023,0.023,0.023,,
2327,0.022,0.023,0.023,0.024,0.024,,
2328,0.022,0.023,0.023,0.030,0.030,,
2329,0.022,0.023,0.023,0.027,0.027,,
2330,0.021,0.022,0.022,0.022,0.022,,
2331,0.021,0.022,0.022,0.022,0.022,,
2332,0.022,0.023,0.023,0.023,0.023,,
2333,0.022,0.023,0.024,0.024,0.024,,
2334,0.022,0.023,0.024,0.025,0.025,,
2335,0.021,0.023,0.023,0.024,0.024,,
2336,0.021,0.022,0.022,0.022,0.022,,
2337,0.021,0.022,0.022,0.022,0.022,,
2338,0.021,0.023,0.023,0.023,0.023,,
2339,0.021,0.022,0.022,0.022,0.022,,
2340,0.020,0.021,0.021,0.021,0.021,,
2341,0.020,0.021,0.022,0.022,0.022,,
2342,0.020,0.021,0.021,0.021,0.021,,
2343,0.021,0.021,0.021,0.021,0.021,,
2344,0.021,0.021,0.022,0.022,0.022,,
2345,0.021,0.021,0.022,0.022,0.022,,
2346,0.021,0.022,0.022,0.022,0.022,,
2347,0.021,0.022,0.022,0.022,0.022,,
2348,0.021,0.021,0.022,0.022,0.022,,
2349,0.021,0.021,0.021,0.021,0.021,,
2350,0.021,0.022,0.022,0.023,0.023,,
2351,0.021,0.022,0.022,0.022,0.022,,
2352,0.021,0.022,0.023,0.023,0.023,,
2353,0.021,0.022,0.023,0.023,0.023,,
2354,0.021,0.022,0.022,0.022,0.022,,
2355,0.020,0.021,0.021,0.021,0.021,,
2356,0.020,0.021,0.021,0.021,0.021,,
2357,0.021,0.022,0.022,0.022,0.022,,
2358,0.021,0.022,0.023,0.023,0.023,,
2359,0.021,0.022,0.023,0.023,0.023,,
2360,0.021,0.022,0.022,0.022,0.022,,
2361,0.022,0.022,0.023,0.023,0.023,,
2362,0.022,0.023,0.024,0.024,0.024,,
2363,0.021,0.022,0.022,0.030,0.030,,
2364,0.021,0.022,0.022,0.026,0.026,,
2365,0.021,0.022,0.022,0.022,0.022,,
2366,0.020,0.021,0.021,0.021,0.021,,
2367,0.020,0.021,0.021,0.021,0.021,,
2368,0.020,0.021,0.022,0.022,0.022,,
2369,0.021,0.022,0.023,0.023,0.023,,
2370,0.021,0.022,0.023,0.023,0.023,,
2371,0.021,0.022,0.023,0.024,0.024,,
2372,0.021,0.022,0.022,0.028,0.028,,
2373,0.020,0.022,0.022,0.027,0.027,,
2374,0.021,0.022,0.022,0.024,0.024,,
2375,0.021,0.022,0.022,0.024,0.024,,
2376,0.022,0.023,0.023,0.024,0.024,,
2377,0.021,0.022,0.023,0.023,0.023,,
2378,0.021,0.022,0.023,0.023,0.023,,
2379,0.021,0.022,0.022,0.022,0.022,,
2380,0.020,0.021,0.022,0.022,0.022,,
2381,0.021,0.022,0.023,0.023,0.023,,
2382,0.021,0.022,0.024,0.024,0.024,,
2383,0.021,0.021,0.023,0.023,0.023,,
2384,0.021,0.022,0.022,0.022,0.022,,
2385,0.021,0.022,0.022,0.022,0.022,,
2386,0.022,0.022,0.023,0.023,0.023,,
2387,0.022,0.022,0.023,0.023,0.023,,
2388,0.022,0.023,0.023,0.023,0.023,,
2389,0.021,0.023,0.023,0.024,0.024,,
2390,0.021,0.022,0.022,0.023,0.023,,
2391,0.020,0.021,0.022,0.022,0.022,,
2392,0.021,0.022,0.022,0.024,0.024,,
2393,0.021,0.022,0.022,0.034,0.034,,
2394,0.022,0.023,0.023,0.028,0.028,,
2395,0.022,0.023,0.023,0.027,0.027,,
2396,0.022,0.023,0.023,0.025,0.025,,
2397,0.021,0.022,0.022,0.022,0.022,,
2398,0.022,0.023,0.023,0.023,0.023,,
2399,0.022,0.022,0.023,0.024,0.024,,
2400,0.022,0.023,0.023,0.023,0.023,,
2401,0.021,0.022,0.022,0.022,0.022,,
2402,0.021,0.022,0.022,0.022,0.022,,
2403,0.022,0.023,0.024,0.024,0.024,,
2404,0.022,0.023,0.024,0.024,0.024,,
2405,0.022,0.023,0.023,0.023,0.023,,
2406,0.022,0.023,0.023,0.027,0.027,,
2407,0.022,0.023,0.023,0.025,0.025,,
2408,0.021,0.022,0.023,0.023,0.023,,
2409,0.021,0.022,0.023,0.023,0.023,,
2410,0.021,0.022,0.022,0.022,0.022,,
2411,0.021,0.022,0.022,0.022,0.022,,
2412,0.022,0.023,0.023,0.023,0.023,,
2413,0.023,0.024,0.024,0.024,0.024,,
2414,0.022,0.023,0.023,0.023,0.023,,
2415,0.021,0.022,0.022,0.022,0.022,,
2416,0.021,0.022,0.023,0.023,0.023,,
2417,0.022,0.022,0.023,0.023,0.023,,
2418,0.022,0.023,0.023,0.023,0.023,,
2419,0.022,0.023,0.024,0.025,0.025,,
2420,0.022,0.023,0.024,0.024,0.024,,
2421,0.021,0.022,0.022,0.022,0.022,,
2422,0.021,0.022,0.022,0.023,0.023,,
2423,0.021,0.022,0.022,0.035,0.035,,
2424,0.022,0.023,0.023,0.029,0.029,,
2425,0.021,0.023,0.023,0.023,0.023,,
2426,0.021,0.022,0.022,0.026,0.026,,
2427,0.021,0.022,0.022,0.025,0.025,,
2428,0.021,0.022,0.022,0.023,0.023,,
2429,0.021,0.022,0.022,0.022,0.022,,
2430,0.021,0.022,0.024,0.024,0.024,,
2431,0.021,0.022,0.023,0.023,0.023,,
2432,0.021,0.022,0.022,0.022,0.022,,
2433,0.021,0.022,0.022,0.022,0.022,,
2434,0.021,0.022,0.022,0.022,0.022,,
2435,0.022,0.022,0.022,0.022,0.022,,
2436,0.022,0.023,0.024,0.024,0.024,,
2437,0.022,0.023,0.023,0.023,0.023,,
2438,0.022,0.023,0.024,0.024,0.024,,
2439,0.022,0.022,0.023,0.028,0.028,,
2440,0.022,0.022,0.022,0.025,0.025,,
2441,0.021,0.021,0.021,0.022,0.022,,
2442,0.020,0.021,0.021,0.026,0.026,,
2443,0.021,0.022,0.023,0.025,0.025,,
2444,0.022,0.023,0.024,0.024,0.024,,
2445,0.022,0.023,0.023,0.028,0.028,,
2446,0.022,0.022,0.022,0.024,0.024,,
2447,0.022,0.023,0.023,0.023,0.023,,
2448,0.021,0.022,0.023,0.024,0.024,,
2449,0.021,0.021,0.022,0.022,0.022,,
2450,0.021,0.022,0.022,0.022,0.022,,
2451,0.021,0.022,0.022,0.024,0.024,,
2452,0.021,0.023,0.023,0.024,0.024,,
2453,0.021,0.022,0.022,0.022,0.022,,
2454,0.021,0.022,0.023,0.023,0.023,,
2455,0.020,0.021,0.022,0.023,0.023,,
2456,0.020,0.021,0.021,0.023,0.023,,
2457,0.021,0.022,0.022,0.022,0.022,,
2458,0.021,0.022,0.024,0.024,0.024,,
2459,0.021,0.022,0.024,0.024,0.024,,
2460,0.021,0.022,0.023,0.023,0.023,,
2461,0.021,0.022,0.022,0.022,0.022,,
2462,0.021,0.022,0.022,0.022,0.022,,
2463,0.021,0.022,0.022,0.022,0.022,,
2464,0.021,0.022,0.022,0.022,0.022,,
2465,0.021,0.022,0.022,0.022,0.022,,
2466,0.021,0.022,0.022,0.022,0.022,,
2467,0.020,0.021,0.022,0.022,0.022,,
2468,0.020,0.021,0.021,0.022,0.022,,
2469,0.020,0.021,0.021,0.022,0.022,,
2470,0.021,0.021,0.021,0.021,0.021,,
2471,0.021,0.022,0.022,0.022,0.022,,
2472,0.021,0.022,0.022,0.022,0.022,,
2473,0.022,0.022,0.023,0.023,0.023,,
2474,0.021,0.022,0.023,0.023,0.023,,
2475,0.022,0.023,0.023,0.023,0.023,,
2476,0.021,0.023,0.023,0.024,0.024,,
2477,0.021,0.022,0.022,0.022,0.022,,
2478,0.021,0.022,0.022,0.022,0.022,,
2479,0.021,0.022,0.023,0.023,0.023,,
2480,0.021,0.022,0.023,0.023,0.023,,
2481,0.021,0.022,0.023,0.023,0.023,,
2482,0.021,0.023,0.023,0.023,0.023,,
2483,0.020,0.021,0.021,0.023,0.023,,
2484,0.021,0.022,0.022,0.023,0.023,,
2485,0.021,0.021,0.022,0.022,0.022,,
2486,0.021,0.021,0.023,0.023,0.023,,
2487,0.021,0.022,0.022,0.024,0.024,,
2488,0.021,0.021,0.022,0.027,0.027,,
2489,0.020,0.021,0.022,0.024,0.024,,
2490,0.019,0.020,0.021,0.021,0.021,,
2491,0.020,0.021,0.021,0.021,0.021,,
2492,0.020,0.021,0.021,0.021,0.021,,
2493,0.020,0.021,0.021,0.021,0.021,,
2494,0.020,0.021,0.021,0.021,0.021,,
2495,0.020,0.021,0.021,0.021,0.021,,
2496,0.021,0.022,0.022,0.022,0.022,,
2497,0.021,0.022,0.022,0.022,0.022,,
2498,0.020,0.021,0.022,0.022,0.022,,
2499,0.019,0.020,0.021,0.021,0.021,,
2500,0.020,0.021,0.021,0.021,0.021,,
2501,0.020,0.021,0.022,0.022,0.022,,
2502,0.020,0.021,0.021,0.021,0.021,,
2503,0.020,0.021,0.021,0.021,0.021,,
2504,0.021,0.022,0.022,0.022,0.022,,
2505,0.021,0.022,0.022,0.022,0.022,,
2506,0.022,0.022,0.023,0.027,0.027,,
2507,0.022,0.022,0.023,0.025,0.025,,
2508,0.020,0.021,0.021,0.021,0.021,,
2509,0.021,0.022,0.022,0.022,0.022,,
2510,0.022,0.023,0.025,0.028,0.028,,
2511,0.022,0.023,0.024,0.025,0.025,,
2512,0.020,0.021,0.022,0.022,0.022,,
2513,0.021,0.022,0.022,0.022,0.022,,
2514,0.022,0.022,0.022,0.022,0.022,,
2515,0.021,0.022,0.022,0.022,0.022,,
2516,0.021,0.022,0.022,0.022,0.022,,
2517,0.021,0.022,0.022,0.022,0.022,,
2518,0.022,0.023,0.023,0.023,0.023,,
2519,0.022,0.023,0.023,0.025,0.025,,
2520,0.022,0.023,0.023,0.024,0.024,,
2521,0.021,0.022,0.023,0.023,0.023,,
2522,0.022,0.022,0.023,0.028,0.028,,
2523,0.022,0.023,0.024,0.026,0.026,,
2524,0.021,0.022,0.022,0.022,0.022,,
2525,0.021,0.022,0.022,0.022,0.022,,
2526,0.021,0.022,0.022,0.022,0.022,,
2527,0.021,0.023,0.023,0.023,0.023,,
2528,0.022,0.023,0.023,0.023,0.023,,
2529,0.021,0.022,0.023,0.023,0.023,,
2530,0.021,0.022,0.023,0.023,0.023,,
2531,0.020,0.021,0.021,0.021,0.021,,
2532,0.020,0.021,0.021,0.021,0.021,,
2533,0.022,0.022,0.022,0.022,0.022,,
2534,0.022,0.023,0.023,0.023,0.023,,
2535,0.022,0.023,0.023,0.023,0.023,,
2536,0.021,0.022,0.022,0.022,0.022,,
2537,0.021,0.022,0.022,0.022,0.022,,
2538,0.021,0.022,0.022,0.022,0.022,,
2539,0.021,0.022,0.022,0.022,0.022,,
2540,0.021,0.022,0.022,0.022,0.022,,
2541,0.022,0.023,0.023,0.023,0.023,,
2542,0.021,0.023,0.023,0.023,0.023,,
2543,0.022,0.023,0.023,0.023,0.023,,
2544,0.022,0.023,0.023,0.023,0.023,,
2545,0.021,0.023,0.023,0.023,0.023,,
2546,0.022,0.023,0.023,0.023,0.023,,
2547,0.022,0.023,0.023,0.025,0.025,,
2548,0.021,0.022,0.023,0.024,0.024,,
2549,0.021,0.021,0.022,0.024,0.024,,
2550,0.021,0.022,0.022,0.023,0.023,,
2551,0.021,0.022,0.022,0.022,0.022,,
2552,0.020,0.021,0.022,0.022,0.022,,
2553,0.021,0.022,0.023,0.023,0.023,,
2554,0.022,0.022,0.023,0.023,0.023,,
2555,0.021,0.022,0.022,0.024,0.024,,
2556,0.021,0.021,0.021,0.023,0.023,,
2557,0.021,0.022,0.022,0.026,0.026,,
2558,0.020,0.022,0.022,0.024,0.024,,
2559,0.021,0.022,0.022,0.022,0.022,,
2560,0.021,0.022,0.023,0.023,0.023,,
2561,0.022,0.022,0.022,0.023,0.023,,
2562,0.021,0.023,0.023,0.025,0.025,,
2563,0.021,0.022,0.023,0.024,0.024,,
2564,0.022,0.023,0.023,0.026,0.026,,
2565,0.021,0.022,0.024,0.026,0.026,,
2566,0.021,0.022,0.023,0.023,0.023,,
2567,0.022,0.022,0.022,0.028,0.028,,
2568,0.021,0.022,0.023,0.025,0.025,,
2569,0.022,0.022,0.023,0.023,0.023,,
2570,0.021,0.022,0.022,0.022,0.022,,
2571,0.021,0.022,0.022,0.022,0.022,,
2572,0.022,0.022,0.023,0.023,0.023,,
2573,0.022,0.022,0.023,0.023,0.023,,
2574,0.020,0.021,0.021,0.021,0.021,,
2575,0.021,0.022,0.022,0.022,0.022,,
2576,0.021,0.022,0.022,0.022,0.022,,
2577,0.021,0.022,0.022,0.022,0.022,,
2578,0.021,0.022,0.022,0.022,0.022,,
2579,0.021,0.022,0.022,0.022,0.022,,
2580,0.021,0.021,0.022,0.022,0.022,,
2581,0.021,0.022,0.022,0.022,0.022,,
2582,0.021,0.022,0.023,0.023,0.023,,
2583,0.021,0.022,0.022,0.022,0.022,,
2584,0.021,0.022,0.022,0.022,0.022,,
2585,0.020,0.021,0.021,0.021,0.021,,
2586,0.020,0.021,0.021,0.021,0.021,,
2587,0.021,0.021,0.021,0.022,0.022,,
2588,0.021,0.022,0.022,0.023,0.023,,
2589,0.021,0.022,0.022,0.022,0.022,,
2590,0.021,0.022,0.022,0.022,0.022,,
2591,0.020,0.021,0.021,0.021,0.021,,
2592,0.021,0.021,0.021,0.021,0.021,,
2593,0.021,0.022,0.022,0.022,0.022,,
2594,0.021,0.022,0.022,0.022,0.022,,
2595,0.021,0.022,0.022,0.022,0.022,,
2596,0.021,0.022,0.022,0.022,0.022,,
2597,0.021,0.021,0.022,0.022,0.022,,
2598,0.021,0.022,0.022,0.022,0.022,,
2599,0.022,0.022,0.023,0.023,0.023,,
2600,0.021,0.022,0.023,0.023,0.023,,
2601,0.022,0.023,0.023,0.023,0.023,,
2602,0.021,0.022,0.022,0.022,0.022,,
2603,0.021,0.022,0.022,0.022,0.022,,
2604,0.021,0.022,0.022,0.022,0.022,,
2605,0.021,0.022,0.023,0.023,0.023,,
2606,0.021,0.022,0.023,0.023,0.023,,
2607,0.021,0.022,0.022,0.022,0.022,,
2608,0.021,0.022,0.023,0.023,0.023,,
2609,0.021,0.022,0.022,0.022,0.022,,
2610,0.022,0.023,0.024,0.026,0.026,,
2611,0.021,0.022,0.023,0.024,0.024,,
2612,0.021,0.021,0.021,0.021,0.021,,
2613,0.021,0.022,0.022,0.022,0.022,,
2614,0.020,0.022,0.023,0.023,0.023,,
2615,0.019,0.020,0.022,0.022,0.022,,
2616,0.021,0.021,0.022,0.022,0.022,,
2617,0.021,0.022,0.022,0.022,0.022,,
2618,0.020,0.021,0.021,0.021,0.021,,
2619,0.019,0.020,0.021,0.021,0.021,,
2620,0.019,0.020,0.021,0.021,0.021,,
2621,0.020,0.021,0.021,0.021,0.021,,
2622,0.021,0.022,0.022,0.022,0.022,,
2623,0.021,0.022,0.022,0.022,0.022,,
2624,0.020,0.021,0.021,0.021,0.021,,
2625,0.021,0.021,0.021,0.021,0.021,,
2626,0.020,0.021,0.022,0.022,0.022,,
2627,0.021,0.022,0.022,0.023,0.023,,
2628,0.021,0.022,0.022,0.023,0.023,,
2629,0.020,0.021,0.021,0.021,0.021,,
2630,0.020,0.021,0.021,0.021,0.021,,
2631,0.020,0.021,0.021,0.021,0.021,,
2632,0.021,0.021,0.021,0.021,0.021,,
2633,0.021,0.022,0.022,0.022,0.022,,
2634,0.020,0.022,0.022,0.022,0.022,,
2635,0.020,0.021,0.021,0.021,0.021,,
2636,0.021,0.021,0.021,0.021,0.021,,
2637,0.021,0.022,0.022,0.022,0.022,,
2638,0.021,0.022,0.023,0.023,0.023,,
2639,0.020,0.021,0.022,0.025,0.025,,
2640,0.021,0.022,0.022,0.023,0.023,,
2641,0.021,0.022,0.023,0.023,0.023,,
2642,0.020,0.022,0.022,0.022,0.022,,
2643,0.020,0.021,0.022,0.022,0.022,,
2644,0.021,0.021,0.022,0.022,0.022,,
2645,0.022,0.022,0.023,0.023,0.023,,
2646,0.021,0.022,0.022,0.022,0.022,,
2647,0.020,0.021,0.021,0.021,0.021,,
2648,0.021,0.022,0.022,0.022,0.022,,
2649,0.021,0.022,0.022,0.022,0.022,,
2650,0.021,0.022,0.022,0.022,0.022,,
2651,0.021,0.022,0.022,0.022,0.022,,
2652,0.021,0.022,0.022,0.022,0.022,,
2653,0.020,0.021,0.021,0.021,0.021,,
2654,0.020,0.021,0.021,0.021,0.021,,
2655,0.021,0.022,0.023,0.024,0.024,,
2656,0.021,0.021,0.022,0.022,0.022,,
2657,0.021,0.021,0.021,0.022,0.022,,
2658,0.020,0.021,0.021,0.026,0.026,,
2659,0.021,0.021,0.021,0.024,0.024,,
2660,0.020,0.021,0.021,0.022,0.022,,
2661,0.020,0.021,0.021,0.022,0.022,,
2662,0.020,0.021,0.021,0.021,0.021,,
2663,0.020,0.021,0.021,0.021,0.021,,
2664,0.020,0.021,0.021,0.021,0.021,,
2665,0.021,0.021,0.022,0.022,0.022,,
2666,0.021,0.021,0.022,0.022,0.022,,
2667,0.020,0.021,0.021,0.021,0.021,,
2668,0.021,0.022,0.022,0.022,0.022,,
2669,0.020,0.022,0.022,0.022,0.022,,
2670,0.021,0.022,0.023,0.023,0.023,,
2671,0.021,0.022,0.023,0.023,0.023,,
2672,0.021,0.022,0.022,0.022,0.022,,
2673,0.021,0.022,0.022,0.028,0.028,,
2674,0.021,0.022,0.022,0.025,0.025,,
2675,0.020,0.021,0.021,0.021,0.021,,
2676,0.021,0.021,0.021,0.021,0.021,,
2677,0.020,0.020,0.020,0.020,0.020,,
2678,0.020,0.020,0.020,0.020,0.020,,
2679,0.020,0.021,0.021,0.021,0.021,,
2680,0.019,0.020,0.020,0.020,0.020,,
2681,0.019,0.020,0.020,0.022,0.022,,
2682,0.019,0.020,0.020,0.021,0.021,,
2683,0.021,0.022,0.022,0.022,0.022,,
2684,0.021,0.022,0.022,0.022,0.022,,
2685,0.021,0.022,0.023,0.023,0.023,,
2686,0.021,0.022,0.023,0.023,0.023,,
2687,0.021,0.022,0.023,0.023,0.023,,
2688,0.021,0.022,0.022,0.022,0.022,,
2689,0.021,0.022,0.022,0.023,0.023,,
2690,0.022,0.022,0.023,0.023,0.023,,
2691,0.021,0.021,0.021,0.021,0.021,,
2692,0.020,0.021,0.021,0.021,0.021,,
2693,0.021,0.022,0.023,0.023,0.023,,
2694,0.021,0.022,0.022,0.022,0.022,,
2695,0.021,0.022,0.022,0.022,0.022,,
2696,0.020,0.021,0.021,0.021,0.021,,
2697,0.020,0.021,0.021,0.021,0.021,,
2698,0.021,0.022,0.022,0.022,0.022,,
2699,0.020,0.022,0.022,0.023,0.023,,
2700,0.020,0.021,0.021,0.022,0.022,,
2701,0.020,0.021,0.021,0.021,0.021,,
2702,0.020,0.021,0.021,0.021,0.021,,
2703,0.019,0.020,0.020,0.020,0.020,,
2704,0.020,0.021,0.021,0.021,0.021,,
2705,0.020,0.021,0.022,0.022,0.022,,
2706,0.020,0.021,0.021,0.021,0.021,,
2707,0.021,0.022,0.022,0.022,0.022,,
2708,0.021,0.022,0.022,0.022,0.022,,
2709,0.021,0.022,0.022,0.022,0.022,,
2710,0.021,0.022,0.022,0.022,0.022,,
2711,0.021,0.022,0.022,0.022,0.022,,
2712,0.021,0.021,0.022,0.022,0.022,,
2713,0.021,0.021,0.021,0.021,0.021,,
2714,0.021,0.021,0.021,0.021,0.021,,
2715,0.021,0.022,0.022,0.022,0.022,,
2716,0.020,0.021,0.022,0.022,0.022,,
2717,0.020,0.021,0.022,0.022,0.022,,
2718,0.021,0.022,0.022,0.022,0.022,,
2719,0.022,0.023,0.023,0.023,0.023,,
2720,0.022,0.023,0.024,0.026,0.026,,
2721,0.021,0.022,0.022,0.023,0.023,,
2722,0.021,0.022,0.022,0.022,0.022,,
2723,0.020,0.021,0.021,0.021,0.021,,
2724,0.021,0.021,0.021,0.021,0.021,,
2725,0.020,0.021,0.021,0.021,0.021,,
2726,0.020,0.021,0.021,0.021,0.021,,
2727,0.020,0.021,0.021,0.021,0.021,,
2728,0.021,0.021,0.021,0.021,0.021,,
2729,0.020,0.021,0.021,0.021,0.021,,
2730,0.020,0.021,0.021,0.022,0.022,,
2731,0.021,0.022,0.022,0.029,0.029,,
2732,0.021,0.021,0.022,0.025,0.025,,
2733,0.021,0.022,0.022,0.024,0.024,,
2734,0.021,0.022,0.023,0.024,0.024,,
2735,0.021,0.022,0.022,0.024,0.024,,
2736,0.022,0.023,0.024,0.027,0.027,,
2737,0.020,0.022,0.023,0.026,0.026,,
2738,0.020,0.021,0.022,0.023,0.023,,
2739,0.021,0.021,0.021,0.024,0.024,,
2740,0.021,0.021,0.021,0.024,0.024,,
2741,0.020,0.021,0.021,0.022,0.022,,
2742,0.020,0.022,0.022,0.023,0.023,,
2743,0.021,0.021,0.022,0.022,0.022,,
2744,0.021,0.021,0.022,0.022,0.022,,
2745,0.021,0.021,0.021,0.021,0.021,,
2746,0.021,0.022,0.022,0.022,0.022,,
2747,0.021,0.022,0.022,0.022,0.022,,
2748,0.021,0.022,0.023,0.026,0.026,,
2749,0.021,0.022,0.023,0.026,0.026,,
2750,0.021,0.022,0.022,0.023,0.023,,
2751,0.021,0.022,0.022,0.022,0.022,,
2752,0.021,0.022,0.022,0.022,0.022,,
2753,0.021,0.022,0.022,0.022,0.022,,
2754,0.021,0.021,0.022,0.022,0.022,,
2755,0.021,0.022,0.022,0.022,0.022,,
2756,0.020,0.021,0.021,0.021,0.021,,
2757,0.020,0.021,0.021,0.021,0.021,,
2758,0.020,0.021,0.022,0.022,0.022,,
2759,0.020,0.020,0.021,0.021,0.021,,
2760,0.020,0.021,0.021,0.021,0.021,,
2761,0.021,0.021,0.022,0.022,0.022,,
2762,0.021,0.022,0.022,0.025,0.025,,
2763,0.020,0.022,0.022,0.025,0.025,,
2764,0.021,0.022,0.022,0.024,0.024,,
2765,0.021,0.022,0.022,0.023,0.023,,
2766,0.020,0.021,0.022,0.022,0.022,,
2767,0.020,0.021,0.021,0.023,0.023,,
2768,0.020,0.022,0.022,0.022,0.022,,
2769,0.021,0.021,0.022,0.022,0.022,,
2770,0.021,0.021,0.022,0.022,0.022,,
2771,0.021,0.021,0.022,0.022,0.022,,
2772,0.020,0.021,0.021,0.021,0.021,,
2773,0.021,0.022,0.022,0.022,0.022,,
2774,0.021,0.022,0.022,0.022,0.022,,
2775,0.020,0.021,0.022,0.022,0.022,,
2776,0.021,0.022,0.022,0.024,0.024,,
2777,0.021,0.022,0.022,0.023,0.023,,
2778,0.021,0.022,0.022,0.022,0.022,,
2779,0.021,0.021,0.022,0.022,0.022,,
2780,0.022,0.023,0.023,0.023,0.023,,
2781,0.023,0.024,0.024,0.030,0.030,,
2782,0.022,0.022,0.023,0.028,0.028,,
2783,0.021,0.022,0.022,0.023,0.023,,
2784,0.021,0.022,0.022,0.024,0.024,,
2785,0.021,0.021,0.022,0.022,0.022,,
2786,0.021,0.021,0.021,0.021,0.021,,
2787,0.020,0.021,0.021,0.021,0.021,,
2788,0.020,0.021,0.022,0.022,0.022,,
2789,0.020,0.021,0.021,0.021,0.021,,
2790,0.019,0.021,0.021,0.021,0.021,,
2791,0.021,0.022,0.022,0.022,0.022,,
2792,0.021,0.022,0.022,0.022,0.022,,
2793,0.021,0.021,0.021,0.021,0.021,,
2794,0.022,0.022,0.023,0.023,0.023,,
2795,0.021,0.023,0.023,0.023,0.023,,
2796,0.020,0.021,0.022,0.022,0.022,,
2797,0.020,0.021,0.022,0.022,0.022,,
2798,0.020,0.020,0.021,0.022,0.022,,
2799,0.020,0.021,0.021,0.023,0.023,,
2800,0.020,0.021,0.021,0.022,0.022,,
2801,0.020,0.021,0.021,0.021,0.021,,
2802,0.020,0.021,0.021,0.021,0.021,,
2803,0.021,0.021,0.023,0.024,0.024,,
2804,0.021,0.021,0.022,0.023,0.023,,
2805,0.020,0.020,0.020,0.020,0.020,,
2806,0.020,0.021,0.021,0.021,0.021,,
2807,0.021,0.021,0.021,0.022,0.022,,
2808,0.020,0.021,0.021,0.028,0.028,,
2809,0.019,0.020,0.020,0.024,0.024,,
2810,0.019,0.021,0.021,0.021,0.021,,
2811,0.020,0.021,0.021,0.022,0.022,,
2812,0.021,0.021,0.022,0.022,0.022,,
2813,0.021,0.022,0.023,0.023,0.023,,
2814,0.021,0.022,0.023,0.023,0.023,,
2815,0.022,0.023,0.024,0.024,0.024,,
2816,0.022,0.022,0.024,0.024,0.024,,
2817,0.021,0.022,0.023,0.023,0.023,,
2818,0.020,0.021,0.022,0.022,0.022,,
2819,0.021,0.021,0.022,0.023,0.023,,
2820,0.021,0.022,0.023,0.024,0.024,,
2821,0.020,0.021,0.022,0.023,0.023,,
2822,0.020,0.021,0.021,0.021,0.021,,
2823,0.020,0.021,0.021,0.021,0.021,,
2824,0.020,0.021,0.021,0.021,0.021,,
2825,0.020,0.021,0.022,0.022,0.022,,
2826,0.021,0.022,0.023,0.023,0.023,,
2827,0.023,0.024,0.025,0.026,0.026,,
2828,0.027,0.031,0.038,0.052,0.052,,
2829,0.024,0.031,0.045,0.086,0.086,,
2830,0.019,0.023,0.030,0.048,0.048,,
2831,0.021,0.023,0.025,0.032,0.032,,
2832,0.021,0.023,0.026,0.029,0.029,,
2833,0.022,0.024,0.026,0.032,0.032,,
2834,0.021,0.024,0.027,0.030,0.030,,
2835,0.021,0.023,0.030,0.038,0.038,,
2836,0.020,0.022,0.029,0.036,0.036,,
2837,0.020,0.022,0.027,0.030,0.030,,
2838,0.020,0.022,0.025,0.029,0.029,,
2839,0.020,0.022,0.023,0.028,0.028,,
2840,0.021,0.022,0.024,0.025,0.025,,
2841,0.020,0.022,0.023,0.023,0.023,,
2842,0.021,0.022,0.023,0.024,0.024,,
2843,0.020,0.021,0.022,0.023,0.023,,
2844,0.019,0.020,0.022,0.022,0.022,,
2845,0.020,0.020,0.021,0.022,0.022,,
2846,0.021,0.021,0.022,0.026,0.026,,
2847,0.021,0.022,0.022,0.025,0.025,,
2848,0.020,0.021,0.021,0.024,0.024,,
2849,0.021,0.022,0.022,0.024,0.024,,
2850,0.021,0.022,0.022,0.023,0.023,,
2851,0.021,0.022,0.023,0.023,0.023,,
2852,0.021,0.022,0.022,0.022,0.022,,
2853,0.021,0.022,0.022,0.022,0.022,,
2854,0.021,0.022,0.022,0.022,0.022,,
2855,0.021,0.022,0.022,0.022,0.022,,
